nso,nna,ndo,fso,fna,fdo,lso,lna,ldo,gamma,1/lambda,gamma_over_lambda
4.053857255071709e-06,0.00014615993682153737,9.374747831403461e-07,4e-09,4.8000000000000006e-08,9.300000000000001e-08,7.500000000000001e-08,0.0,6.000000000000001e-08,0.0001232846739442066,4.5101592485993537e-10,2336.3147592704863
0.0004710554200848923,0.00013619037844461176,1.5071709156272925e-07,3.5e-08,4e-08,4.1e-08,9.100000000000001e-08,7.500000000000001e-08,5.8e-08,0.0001232846739442066,4.1094891314735525e-10,2564.1025641025644
0.0003922940744948318,0.00015996288528224715,1.0569323505339828e-07,3.4e-08,8.6e-08,6.300000000000001e-08,5.6000000000000005e-08,7.6e-08,9.700000000000001e-08,0.0001232846739442066,3.7444134432600884e-10,2814.0993987001457
0.0008246435266839928,1.0021076410462633e-05,5.092793481509948e-07,5.9000000000000006e-08,8.6e-08,2e-09,8.100000000000001e-08,2.8000000000000003e-08,9.000000000000001e-09,0.0001232846739442066,3.4117700729967527e-10,3088.47061604816
0.0009362124768520037,2.6590518542518963e-05,1.6886499281636302e-07,3.0000000000000004e-08,7.200000000000001e-08,6.4e-08,3.9000000000000005e-08,7.1e-08,4.5000000000000006e-08,0.0001232846739442066,3.108677822944063e-10,3389.5926883744364
0.00020286927659498143,0.00021218855884275092,3.7215906719860457e-08,1.5000000000000002e-08,7e-08,8.400000000000001e-08,2.2000000000000002e-08,7.200000000000001e-08,4.9e-08,0.0001232846739442066,2.8325114530288124e-10,3720.073791015232
0.0003770946976918684,7.802398897163856e-05,7.930718133001818e-07,2.7e-08,9.700000000000001e-08,9.000000000000001e-09,1.4000000000000001e-08,7.4e-08,1.1000000000000001e-08,0.0001232846739442066,2.580878942270424e-10,4082.776393182287
0.00022567931828833363,0.00011967854815383519,7.390723509499638e-07,1.3e-08,7.3e-08,7.200000000000001e-08,2.5000000000000002e-08,5.4e-08,2.5000000000000002e-08,0.0001232846739442066,2.3516007702395464e-10,4480.842051301755
0.00028641520458101027,0.00013191523556312272,5.278813885744889e-07,3.6000000000000005e-08,1.5000000000000002e-08,4.8000000000000006e-08,2.3e-08,3.1e-08,3.0000000000000004e-08,0.0001232846739442066,2.1426910390947728e-10,4917.718619673049
0.0006875164619991124,5.905535928685617e-06,7.969546082486075e-07,3.2e-08,8.2e-08,4.5000000000000006e-08,1.6e-08,5.9000000000000006e-08,8e-09,0.0001232846739442066,1.952340272685554e-10,5397.190114133389
0.0006398670060365659,9.684246740800503e-05,1.5386565939742377e-07,8.6e-08,2.2000000000000002e-08,6.1e-08,1e-08,6.4e-08,4.1e-08,0.0001232846739442066,1.7788997437354356e-10,5923.40948739272
0.00020101711480570382,0.00011911055712102529,7.894253793375988e-07,4.6e-08,4.7000000000000004e-08,2.8000000000000003e-08,3.9000000000000005e-08,4.9e-08,6.5e-08,0.0001232846739442066,1.6208671933551162e-10,6500.934599923369
0.00027496871653429354,0.00015743827742686084,3.4380955683658923e-07,5.6000000000000005e-08,6.000000000000001e-09,5.3000000000000005e-08,6.000000000000001e-08,5.6000000000000005e-08,5.5e-08,0.0001232846739442066,1.476873819194626e-10,7134.767697966989
0.00021394504239146493,0.0001034280183519902,8.915845508971119e-07,4.1e-08,4e-08,1.5000000000000002e-08,6.600000000000001e-08,9.100000000000001e-08,3.4e-08,0.0001232846739442066,1.3456724195321847e-10,7830.398740598501
0.0001257900496241666,0.00014280598837781882,7.384603974108015e-07,1.9e-08,9.100000000000001e-08,1.8000000000000002e-08,9.5e-08,3.3000000000000004e-08,5.8e-08,0.0001232846739442066,1.2261265906095436e-10,8593.852951125242
0.00026033868384573214,0.00019025506688596924,1.0697282112945738e-07,5.0000000000000004e-08,1e-09,4.3e-08,9.000000000000001e-09,3.7e-08,7.500000000000001e-08,0.0001232846739442066,1.1172008836462803e-10,9431.743004688806
0.0002724735178696109,2.67732399943395e-05,1.399583741624229e-06,3.3000000000000004e-08,1.5000000000000002e-08,7.1e-08,6.4e-08,3.6000000000000005e-08,5.1e-08,0.0001232846739442066,1.0179518362778041e-10,10351.32630409374
7.59890037126978e-05,1.3166161002458394e-05,1.8738074850432846e-06,3.5e-08,3.8e-08,4e-09,9.400000000000001e-08,4e-09,4e-09,0.0001232846739442066,9.275198007357077e-11,11360.567839958672
3.145898146234609e-05,0.0002111043822841339,3.64149805643083e-07,8.9e-08,5.8e-08,9.2e-08,9.000000000000001e-09,4.3e-08,3.7e-08,0.0001232846739442066,8.451214979900363e-11,12468.209179654765
1.3057791168262862e-05,0.00014843666639686944,9.024442842425177e-07,4.1e-08,3.9000000000000005e-08,4e-09,7.6e-08,4.3e-08,4.3e-08,0.0001232846739442066,7.700432333610527e-11,13683.844182580287
0.0004556376373531391,0.0001554213183924858,2.4634869330610108e-08,4e-09,7.1e-08,1.8000000000000002e-08,3.2e-08,7.000000000000001e-09,4.2000000000000006e-08,0.0001232846739442066,7.0163471483734e-11,15018.002097581199
0.000655393370253716,4.0038039973767655e-05,5.820082732548711e-07,2.6e-08,2.9e-08,1e-09,6.600000000000001e-08,5.0000000000000004e-08,4e-09,0.0001232846739442066,6.393034205574957e-11,16482.2387622675
3.786522074447222e-05,0.00016442026904561456,7.278099258499966e-07,2.8000000000000003e-08,8.400000000000001e-08,5.2e-08,7.1e-08,1.7e-08,8e-08,0.0001232846739442066,5.825094666692277e-11,18089.236694150375
0.00042161876494450104,0.00014457537862783948,1.7503946968105418e-07,2e-08,5.4e-08,7.3e-08,1.9e-08,6.000000000000001e-09,2.8000000000000003e-08,0.0001232846739442066,5.307609311136969e-11,19852.914940541737
0.0005426461838386646,9.946456308924154e-06,1.0333895522697975e-06,6.7e-08,2e-09,5.0000000000000004e-08,3.1e-08,2.7e-08,8.500000000000001e-08,0.0001232846739442066,4.8360959283197955e-11,21788.5496386832
0.0007392203839719059,7.354982696654901e-05,1.5680142173214422e-07,7.500000000000001e-08,2.2000000000000002e-08,8.2e-08,7.6e-08,8.2e-08,4.8000000000000006e-08,0.0001232846739442066,4.4064704948867626e-11,23912.90633033897
0.00020493255106298087,0.0001831689546795996,2.6683535642095427e-07,6.000000000000001e-08,3.5e-08,0.0,9.000000000000001e-08,3.4e-08,6.1e-08,0.0001232846739442066,4.015011800862604e-11,26244.385176898122
0.00020441364239999975,0.00019786247055181524,1.4959588838267456e-07,5.3000000000000005e-08,2.7e-08,4e-09,4.1e-08,9.600000000000001e-08,9.700000000000001e-08,0.0001232846739442066,3.6583292183101855e-11,28803.18033276994
0.0005082469367939041,7.599664137348531e-05,5.659052300513483e-07,1.7e-08,4.4000000000000004e-08,6.000000000000001e-09,4.6e-08,1.3e-08,4.9e-08,0.0001232846739442066,3.3333333333333335e-11,31611.45485748887
0.00015359107366797058,0.000180239790427549,3.8571132638487057e-07,7.6e-08,4.4000000000000004e-08,6.000000000000001e-09,4.3e-08,6.4e-08,6.2e-08,0.00014174741629268049,3.3333333333333335e-07,3.634549135709756
0.000529425172115169,0.00010273685507270237,3.1147609387955557e-07,1.7e-08,1.3e-08,1.6e-08,5.6000000000000005e-08,3.3000000000000004e-08,4.3e-08,0.00014174741629268049,3.0372091870516305e-07,3.988913189565312
0.00028093480919381497,4.5218540630159096e-05,1.2354916734074796e-06,5e-09,3.2e-08,3.6000000000000005e-08,7e-08,6.8e-08,7.4e-08,0.00014174741629268049,2.7673918937732485e-07,4.3778273012068984
0.00039940747164690486,5.9776167098513965e-05,8.984451811748788e-07,7.6e-08,4e-09,4e-08,7.000000000000001e-09,9.000000000000001e-08,8.2e-08,0.00014174741629268049,2.5215444251820963e-07,4.804660058616369
0.0002753950430470542,0.00010463970513207842,7.677590990976597e-07,6.5e-08,9.000000000000001e-09,6.600000000000001e-08,3.9000000000000005e-08,3.2e-08,2.9e-08,0.00014174741629268049,2.2975373681165657e-07,5.2731084829452595
0.0008162583742197249,4.8943670618089416e-05,2.1173091541192018e-07,8.3e-08,7.800000000000001e-08,2.7e-08,7.7e-08,3.7e-08,9.100000000000001e-08,0.00014174741629268049,2.093430480611418e-07,5.787230050343383
0.0005332711922620838,8.460096724026874e-05,4.5023134225882063e-07,7.200000000000001e-08,1.7e-08,6.5e-08,6.5e-08,4.2000000000000006e-08,2.9e-08,0.00014174741629268049,1.9074558864500725e-07,6.351477835876181
0.0008907198925707322,5.345013611739028e-06,4.2422966914306683e-07,5.4e-08,3.0000000000000004e-08,1e-09,0.0,2.1000000000000003e-08,8.500000000000001e-08,0.00014174741629268049,1.7380027626665617e-07,6.970739083930616
0.0008918367304515101,2.2926814495978916e-05,2.807185768550395e-07,8.2e-08,3.0000000000000004e-09,4e-08,8.700000000000001e-08,3.0000000000000004e-08,8.3e-08,0.00014174741629268049,1.5836033873675985e-07,7.6503775391880495
0.00035757434521621135,3.8803534648045624e-05,1.1448211719843887e-06,1.6e-08,2.9e-08,4.7000000000000004e-08,8.800000000000001e-08,0.0,6.900000000000001e-08,0.00014174741629268049,1.442920427027686e-07,8.396279904814687
0.00012568824495684216,0.0001162417285175,9.523470262388446e-07,5.0000000000000004e-08,9.600000000000001e-08,6.600000000000001e-08,2.3e-08,5.3000000000000005e-08,7.200000000000001e-08,0.00014174741629268049,1.314735353145885e-07,9.214906830268275
0.00020506908506540844,1.0362995749678101e-05,1.6567288366695295e-06,6.900000000000001e-08,3.3000000000000004e-08,6.600000000000001e-08,6.900000000000001e-08,2.4000000000000003e-08,5.6000000000000005e-08,0.00014174741629268049,1.197937887934876e-07,10.11334887035296
0.00019779152336051593,0.00021252095175445287,4.396847593475537e-08,4e-09,9.9e-08,8.6e-08,4.3e-08,5.1e-08,4.8000000000000006e-08,0.00014174741629268049,1.0915163876259093e-07,11.099387900212971
4.841047044042395e-05,0.00022683422092527948,2.0614091376862313e-07,8.3e-08,4.4000000000000004e-08,9.100000000000001e-08,3.3000000000000004e-08,4.6e-08,8.400000000000001e-08,0.00014174741629268049,9.945490800944463e-08,12.181564518212298
0.00032354670931028837,0.00013836355032629792,4.0707532043766185e-07,1.2000000000000002e-08,7.500000000000001e-08,2.4000000000000003e-08,1.8000000000000002e-08,2.7e-08,1.6e-08,0.00014174741629268049,9.0619608091098e-08,13.369252020512013
0.0006293012676458362,5.083777012404573e-05,5.435675652536491e-07,6.7e-08,5.7e-08,2.4000000000000003e-08,8e-08,4.9e-08,4e-09,0.00014174741629268049,8.256921186639036e-08,14.672737588077478
0.00045584817476402277,0.00014063656789402418,1.4318075067179245e-07,2.8000000000000003e-08,4.4000000000000004e-08,2.8000000000000003e-08,5.8e-08,5.3000000000000005e-08,2.6e-08,0.00014174741629268049,7.523399065446399e-08,16.103311389318595
0.00026502948136769,0.00016219764043610377,3.239741523685526e-07,9.000000000000001e-08,8.3e-08,6.5e-08,1.4000000000000001e-08,3.4e-08,3.4e-08,0.00014174741629268049,6.855041027828837e-08,17.67336437012743
0.0003383576398420115,3.7666677435778165e-06,1.4623517325541177e-06,1.3e-08,5.8e-08,2.7e-08,1e-09,0.0,1.6e-08,0.00014174741629268049,6.24605807620128e-08,19.396495578323815
0.00015513648849212682,0.00015497291632660655,5.861031078451327e-07,2.3e-08,1.3e-08,5.9000000000000006e-08,4.3e-08,8e-08,1.7e-08,0.00014174741629268049,5.6911754915689674e-08,21.287629952101913
5.416784572173127e-05,0.00013358402037055812,9.456090334267021e-07,6.600000000000001e-08,5.1e-08,8.100000000000001e-08,8.100000000000001e-08,8e-08,3.2e-08,0.00014174741629268049,5.185587146434905e-08,23.363147592704852
0.00027898228048938665,4.1170125120890916e-05,1.2716841163120408e-06,1.2000000000000002e-08,2.5000000000000002e-08,7.9e-08,7e-08,8.700000000000001e-08,3.0000000000000004e-09,0.00014174741629268049,4.7249138764226834e-08,25.64102564102564
0.0009592189723315281,1.798692498139965e-05,1.953669914896163e-07,2.6e-08,5.4e-08,3.4e-08,7.7e-08,2.9e-08,1.2000000000000002e-08,0.00014174741629268049,4.305165550049612e-08,28.14099398700144
0.00029580173004457985,2.619901304470057e-05,1.3608958170081393e-06,4.9e-08,6.1e-08,8e-08,4.9e-08,9.2e-08,8.100000000000001e-08,0.00014174741629268049,3.92270650811666e-08,30.8847061604816
0.0004646337430383406,2.373983611324988e-05,1.067253033052432e-06,4.8000000000000006e-08,1.8000000000000002e-08,1e-08,5.5e-08,4.9e-08,8e-08,0.00014174741629268049,3.574224073367744e-08,33.89592688374433
4.24990598443712e-05,2.6407654736116496e-05,1.829457493129562e-06,4e-08,7.9e-08,3.4e-08,2.8000000000000003e-08,9.5e-08,5.3000000000000005e-08,0.00014174741629268049,3.2566998576640836e-08,37.2007379101523
2.122379569529693e-05,6.662189401176422e-05,1.5454480140848851e-06,3.0000000000000004e-08,6.300000000000001e-08,7.3e-08,7.000000000000001e-09,8.6e-08,2e-09,0.00014174741629268049,2.9673836181501282e-08,40.82776393182288
0.0001548609458136802,4.248550381183738e-06,1.7991250047051798e-06,3.0000000000000004e-08,2.8000000000000003e-08,9.700000000000001e-08,9.000000000000001e-09,7.800000000000001e-08,1.7e-08,0.00014174741629268049,2.7037694359656227e-08,44.808420513017545
0.0004586998814092477,2.6028490354917907e-05,1.059857661607874e-06,7.3e-08,4.6e-08,9.8e-08,3.0000000000000004e-09,8.3e-08,5.7e-08,0.00014174741629268049,2.4635740111752583e-08,49.17718619673049
0.00016660438782006005,8.157997237628211e-05,1.1552272250297973e-06,5.5e-08,4.9e-08,4.5000000000000006e-08,1.8000000000000002e-08,8.100000000000001e-08,8e-09,0.00014174741629268049,2.2447168859169404e-08,53.97190114133385
0.00022978085019312783,0.00014631547632684572,5.171759017151126e-07,6.600000000000001e-08,1e-09,7.3e-08,7.800000000000001e-08,1e-08,2.6e-08,0.00014174741629268049,2.0453024244710574e-08,59.23409487392718
0.00044831055687133886,3.4445343993054e-05,1.0114349365571049e-06,9.5e-08,4.6e-08,5.5e-08,1.8000000000000002e-08,5.2e-08,4.8000000000000006e-08,0.00014174741629268049,1.8636033941707407e-08,65.00934599923364
0.0004631849823414962,5.682860652466339e-05,8.03758148610698e-07,1.2000000000000002e-08,6.000000000000001e-09,2.5000000000000002e-08,9.700000000000001e-08,8.100000000000001e-08,1.8000000000000002e-08,0.00014174741629268049,1.6980460049387925e-08,71.34767697966987
0.00013114825853447428,9.748584319621968e-05,1.093093603246115e-06,5e-09,2.5000000000000002e-08,9.000000000000001e-08,9.8e-08,7.1e-08,3.5e-08,0.00014174741629268049,1.5471962778709257e-08,78.30398740598503
0.00024618239624178576,0.00019427167437657974,1.0094124033360512e-07,5.3000000000000005e-08,4.1e-08,4.7000000000000004e-08,3.6000000000000005e-08,7.6e-08,2.6e-08,0.00014174741629268049,1.409747624796499e-08,85.93852951125238
2.2767252983589295e-05,5.60328843689144e-05,1.6277665496617235e-06,7.200000000000001e-08,3.3000000000000004e-08,7.1e-08,4.2000000000000006e-08,7.7e-08,5.9000000000000006e-08,0.00014174741629268049,1.2845095312368424e-08,94.31743004688808
2.287730289110326e-05,0.00010450093890780498,1.2376583450032336e-06,4.3e-08,6.000000000000001e-08,3.0000000000000004e-08,2e-09,7.200000000000001e-08,9.000000000000001e-09,0.00014174741629268049,1.1703972447383772e-08,103.51326304093728
0.0006229526811175721,3.089172664662378e-05,7.158103404957766e-07,5.4e-08,4e-09,7.7e-08,8.800000000000001e-08,6.5e-08,1.3e-08,0.00014174741629268049,1.0664223792657942e-08,113.60567839958668
0.00019135344786538295,8.519100008970285e-05,1.080233078736209e-06,4.2000000000000006e-08,9.700000000000001e-08,3.3000000000000004e-08,3.3000000000000004e-08,8.6e-08,8e-09,0.00014174741629268049,9.716843542750587e-09,124.68209179654754
0.0003314465838978991,8.360051609048113e-05,8.329539227289897e-07,4e-08,7.500000000000001e-08,3.0000000000000004e-08,7.200000000000001e-08,8.9e-08,1.7e-08,0.00014174741629268049,8.853625943155618e-09,136.83844182580282
0.00021389340743873964,0.0001865337616382381,2.23131730437305e-07,4.8000000000000006e-08,2.5000000000000002e-08,6.5e-08,6.2e-08,2.7e-08,9.700000000000001e-08,0.00014174741629268049,8.06709421598127e-09,150.180020975812
0.0004894226673309199,1.2945032464318196e-05,1.1080733762197424e-06,2.6e-08,2.4000000000000003e-08,9.700000000000001e-08,8.3e-08,9.400000000000001e-08,1.5000000000000002e-08,0.00014174741629268049,7.350435799676815e-09,164.82238762267497
0.0008228766667160426,4.2138048282780784e-05,2.541926808018083e-07,1e-08,9.000000000000001e-08,5.7e-08,4.1e-08,9.600000000000001e-08,4.1e-08,0.00014174741629268049,6.697443341883489e-09,180.8923669415037
0.0006239575517996977,2.7218198111791995e-05,7.43496763086393e-07,3.1e-08,5e-09,5e-09,3.0000000000000004e-09,4e-09,8.700000000000001e-08,0.00014174741629268049,6.1024609343178926e-09,198.5291494054172
0.0001213259268383727,0.00017821185229223704,4.6192335376596563e-07,5.1e-08,7.500000000000001e-08,8e-09,4.9e-08,2.2000000000000002e-08,3.0000000000000004e-08,0.00014174741629268049,5.560335124000195e-09,217.88549638683187
0.0001593661406535683,0.00014468069626138498,6.610473555948579e-07,7.200000000000001e-08,5.2e-08,6.300000000000001e-08,5e-09,4.9e-08,7.3e-08,0.00014174741629268049,5.066370276509777e-09,239.12906330338976
0.00010762716713623557,0.000101925743645551,1.1010419747519373e-06,1.8000000000000002e-08,4.6e-08,4e-09,1.7e-08,5.7e-08,3.8e-08,0.00014174741629268049,4.616287904646242e-09,262.4438517689811
0.0005915379069200822,5.035851751515902e-05,6.175281878358209e-07,7.800000000000001e-08,5.1e-08,5.2e-08,4.7000000000000004e-08,6.5e-08,9.100000000000001e-08,0.00014174741629268049,4.206189610220065e-09,288.0318033276995
0.0006002149193021336,6.854860547482508e-05,4.550887196292527e-07,3.1e-08,6.300000000000001e-08,9.700000000000001e-08,4.4000000000000004e-08,1.8000000000000002e-08,9.5e-08,0.00014174741629268049,3.832523317992452e-09,316.1145485748888
0.00048159956511581724,4.040935000684718e-05,9.016582639625837e-07,6.4e-08,6.600000000000001e-08,6.1e-08,8.9e-08,2.6e-08,4e-08,0.00014174741629268049,3.4920525092988825e-09,346.9353268153351
0.0001541277918362044,0.00010601840309802603,9.817929357778765e-07,0.0,5.1e-08,8.6e-08,3.6000000000000005e-08,1.2000000000000002e-08,6.7e-08,0.00014174741629268049,3.1818281888727794e-09,380.76109288576026
0.00040347142674937794,0.00014470834655848125,2.0765916738342163e-07,6.600000000000001e-08,1.2000000000000002e-08,7e-08,1.8000000000000002e-08,6.600000000000001e-08,9.2e-08,0.00014174741629268049,2.899163342059275e-09,417.8848293899091
0.00015224987428755888,0.00018362124038603342,3.609989183904013e-07,4.6e-08,4.2000000000000006e-08,6.7e-08,1.4000000000000001e-08,8.400000000000001e-08,4.4000000000000004e-08,0.00014174741629268049,2.641609661179723e-09,458.6280843737014
0.00023725070678132397,8.649103202293649e-05,9.845695936620384e-07,1.6e-08,8e-08,6.4e-08,8.800000000000001e-08,8.800000000000001e-08,9.5e-08,0.00014174741629268049,2.406936339461821e-09,503.3437564205822
0.00044690345757215395,3.161783894891278e-05,1.036793144150787e-06,1.5000000000000002e-08,2.2000000000000002e-08,1.5000000000000002e-08,4.2000000000000006e-08,3.8e-08,1.4000000000000001e-08,0.00014174741629268049,2.1931107488585585e-09,552.4191512902269
1.898668889011703e-05,0.00023739303065595162,1.7582335074398382e-07,4.1e-08,1.6e-08,3.4e-08,2.5000000000000002e-08,6.600000000000001e-08,4.8000000000000006e-08,0.00014174741629268049,1.9982808343964695e-09,606.2793365757456
0.00013761632554334038,0.0001481168340932229,6.73782289701783e-07,4e-08,1.1000000000000001e-08,4.6e-08,9.700000000000001e-08,8.800000000000001e-08,7.500000000000001e-08,0.00014174741629268049,1.8207590725614459e-09,665.3908234358302
0.0009023864250372834,4.986809633115427e-05,4.440313897471779e-08,2.6e-08,5.5e-08,2e-08,2e-08,1.7e-08,4e-08,0.00014174741629268049,1.6590078547773694e-09,730.2656072912315
0.0003109500358938441,0.00012635087529723618,5.270968523851469e-07,8.9e-08,7.9e-08,2.9e-08,7.3e-08,5e-09,1e-08,0.00014174741629268049,1.5116261693761941e-09,801.465602484163
0.0008056229078586316,5.967841851100604e-05,1.4511871026053664e-07,2e-08,5.7e-08,5.6000000000000005e-08,3.7e-08,7.9e-08,7.6e-08,0.00014174741629268049,1.3773374667051115e-09,879.6075093115178
9.989315381026255e-05,7.780206331999151e-05,1.3094639328027985e-06,4e-08,2e-09,8.3e-08,4.3e-08,5.5e-08,8e-08,0.00014174741629268049,1.2549786022641558e-09,965.3681555878123
0.0002867496998402763,0.00016281568826130225,2.786800452241594e-07,8.9e-08,7.9e-08,3.9000000000000005e-08,1.8000000000000002e-08,3.4e-08,5.3000000000000005e-08,0.00014174741629268049,1.143489762104972e-09,1059.4903590039332
0.0001700399558629586,0.00020169821978621364,1.825515316771952e-07,6.900000000000001e-08,9.000000000000001e-08,2.7e-08,6.7e-08,1.5000000000000002e-08,6.2e-08,0.00014174741629268049,1.0419052832294116e-09,1162.7893610586111
0.00016211438639997567,0.0001458999965473797,6.461366866857284e-07,4.5000000000000006e-08,9.400000000000001e-08,3.5e-08,1.1000000000000001e-08,9.000000000000001e-09,3.0000000000000004e-08,0.00014174741629268049,9.493452894785997e-10,1276.1598882902858
0.0004920489560617721,7.252700242642048e-05,6.23887438286644e-07,3.7e-08,8.500000000000001e-08,6.300000000000001e-08,2.9e-08,5.7e-08,5.6000000000000005e-08,0.00014174741629268049,8.650080704665782e-10,1400.5839019703444
0.0011312080799452476,1.6885403978781041e-06,7.193524128615096e-09,5.9000000000000006e-08,9.5e-08,3.2e-08,5.9000000000000006e-08,9.000000000000001e-09,5.4e-08,0.00014174741629268049,7.88163137548469e-10,1537.1391033819
0.0005110274073901602,4.364743106421249e-05,8.209784492541811e-07,2.7e-08,7.500000000000001e-08,4.1e-08,2.7e-08,6.4e-08,7.4e-08,0.00014174741629268049,7.18144896677294e-10,1687.0082683527394
0.0008537754835988998,2.1299308961887657e-05,3.644693890462625e-07,0.0,9.5e-08,8.400000000000001e-08,4.9e-08,8.400000000000001e-08,3.5e-08,0.00014174741629268049,6.543468833467568e-10,1851.4894918937089
0.00026181091267882343,7.094685275850298e-05,1.0640211485785838e-06,1.7e-08,2.7e-08,2e-08,8e-09,4.2000000000000006e-08,9.700000000000001e-08,0.00014174741629268049,5.962165096858111e-10,2032.0074316767127
0.0001967772159996402,0.00019760358200570163,1.658550655488602e-07,6.1e-08,6.4e-08,4.6e-08,6.2e-08,2e-09,4.2000000000000006e-08,0.00014174741629268049,5.432502782068812e-10,2230.1256477379065
0.000693260084751684,3.569197858359462e-05,5.466732822761251e-07,3.1e-08,6.7e-08,8.3e-08,1.1000000000000001e-08,2.9e-08,8.500000000000001e-08,0.00014174741629268049,4.949894207514879e-10,2447.560145286756
0.0006950976314583388,4.027940362465768e-05,5.063582045200701e-07,1.2000000000000002e-08,7.000000000000001e-09,8.6e-08,6.2e-08,8.800000000000001e-08,7.3e-08,0.00014174741629268049,4.5101592485993537e-10,2686.1942379222187
0.0004848351113239706,6.598859501922285e-05,6.898780512241282e-07,4.3e-08,3.4e-08,4.7000000000000004e-08,7.1e-08,7.4e-08,4.4000000000000004e-08,0.00014174741629268049,4.1094891314735525e-10,2948.094859994195
3.8216560350887864e-05,3.014465051428802e-05,1.80734521179554e-06,2.4000000000000003e-08,3.7e-08,6.000000000000001e-09,9.5e-08,7.9e-08,5.1e-08,0.00014174741629268049,3.7444134432600884e-10,3235.5304694000542
0.00047724093949489093,4.0490493383158256e-05,9.090970096127907e-07,8.2e-08,5.3000000000000005e-08,2.2000000000000002e-08,1e-08,1.9e-08,2.4000000000000003e-08,0.00014174741629268049,3.4117700729967527e-10,3550.9906958817264
0.0007184196216344138,9.702708384491868e-05,6.552626926247429e-09,8.9e-08,1.8000000000000002e-08,1.5000000000000002e-08,5.9000000000000006e-08,6.7e-08,4.4000000000000004e-08,0.00014174741629268049,3.108677822944063e-10,3897.207905007526
0.00022159383035204303,8.520580238882725e-05,1.023974676911582e-06,7.7e-08,4.8000000000000006e-08,5.7e-08,3.3000000000000004e-08,9.5e-08,3.3000000000000004e-08,0.00014174741629268049,2.8325114530288124e-10,4277.180864615538
0.00027700539740730106,0.0001448182819962347,4.4155083033851817e-07,6.1e-08,7.500000000000001e-08,5.1e-08,8e-08,7.6e-08,5.6000000000000005e-08,0.00014174741629268049,2.580878942270424e-10,4694.200718706071
0.00018578631988867402,0.0001144536878524256,8.551628083245331e-07,5e-09,2.1000000000000003e-08,9.400000000000001e-08,8.100000000000001e-08,8.6e-08,9.000000000000001e-08,0.00014174741629268049,2.3516007702395464e-10,5151.8794937565335
0.00014993874234247654,0.0001626407110066319,5.340683972069032e-07,5.6000000000000005e-08,7.9e-08,7e-08,2.8000000000000003e-08,0.0,5.0000000000000004e-08,0.00014174741629268049,2.1426910390947728e-10,5654.181384366785
0.00034108297903298135,0.00011252382493314899,5.823894423082416e-07,2e-09,6.300000000000001e-08,9.9e-08,1.1000000000000001e-08,3.3000000000000004e-08,8.9e-08,0.00014174741629268049,1.952340272685554e-10,6205.457089216368
0.00015722726375464507,0.00011497547150308483,9.039833410866103e-07,2.8000000000000003e-08,8.9e-08,3.1e-08,5.4e-08,3.2e-08,4.4000000000000004e-08,0.00014174741629268049,1.7788997437354356e-10,6810.481494735095
0.0004997098365549283,8.831906862247202e-05,4.826253701999247e-07,8.6e-08,8.3e-08,7e-08,2.3e-08,4.1e-08,6.900000000000001e-08,0.00014174741629268049,1.6208671933551162e-10,7474.495032885075
0.0009270366959363265,1.0507465553128127e-05,3.152802351487346e-07,2.9e-08,2.5000000000000002e-08,7e-08,4.7000000000000004e-08,4.9e-08,7.200000000000001e-08,0.00014174741629268049,1.476873819194626e-10,8203.249071275344
0.0003701742575159961,4.788410221733456e-05,1.0483811253877863e-06,2.1000000000000003e-08,3.7e-08,8.2e-08,9.400000000000001e-08,6.2e-08,1.7e-08,0.00014174741629268049,1.3456724195321847e-10,9003.055728756746
4.0800288725823715e-05,2.3429989933091526e-05,1.8565651390422892e-06,4.7000000000000004e-08,9.100000000000001e-08,1.9e-08,7e-08,3.7e-08,2.8000000000000003e-08,0.00014174741629268049,1.2261265906095436e-10,9880.842547975722
5.220192214588021e-05,1.2345387776500306e-06,2.0139512558495724e-06,4.1e-08,4e-09,4.1e-08,8.500000000000001e-08,7.000000000000001e-09,6.600000000000001e-08,0.00014174741629268049,1.1172008836462803e-10,10844.212498434614
0.0001550809183249025,0.00021123637638464682,1.335918019955962e-07,2.4000000000000003e-08,9.9e-08,6.8e-08,4.3e-08,6.1e-08,4.3e-08,0.00014174741629268049,1.0179518362778041e-10,11901.509829776367
0.0005100098905611857,8.399848953823389e-05,4.982611165342839e-07,6.4e-08,7.7e-08,6.8e-08,6.2e-08,4.9e-08,2.8000000000000003e-08,0.00014174741629268049,9.275198007357077e-11,13061.892345683029
8.58978753966801e-05,7.620553363898696e-05,1.3482886364499561e-06,7.1e-08,6.1e-08,8.9e-08,6.8e-08,7.1e-08,0.0,0.00014174741629268049,8.451214979900363e-11,14335.41072439033
0.0005110497323185225,1.01019959807146e-05,1.0907950837222418e-06,1.8000000000000002e-08,8.500000000000001e-08,4.4000000000000004e-08,7.200000000000001e-08,4e-09,8.700000000000001e-08,0.00014174741629268049,7.700432333610527e-11,15733.095572854298
5.889421811098628e-05,3.5752448778960424e-05,1.723846232388958e-06,9.100000000000001e-08,9.8e-08,6.300000000000001e-08,9.400000000000001e-08,5.5e-08,0.0,0.00014174741629268049,7.0163471483734e-11,17267.052968591852
0.00013215193247402115,0.00019593039430276118,2.9928779495175827e-07,7e-08,7.200000000000001e-08,6.000000000000001e-09,6.1e-08,9.000000000000001e-08,9.2e-08,0.00014174741629268049,6.393034205574957e-11,18950.569316732777
